
Hazard combat playtest — stages=[early, mid, late, impossible] policies=[greedy, blind, dot-weaver, control-lock, aggro-brute, turtle, chaos, mercy-seeker] deck=policy-pick runs=60 seed=1
Sandbox set applied: roles-charm (1 cards, 0 overrides)

Hazard combat playtest matrix
(win = enemy HP→0 or befriend-spare; V/M/D/R = victory/mercy/defeat/retreat;
 statusEng + dotFrac are the doctrine witnesses: status play is the efficient path;
 util=deck utilization, H=play entropy, dom=dominant-card HP share (>70% = spam))

  stage      enemy                     policy       deck                    win  V/M/D/R     rounds statusEng dotFrac strike  util    H   dom
  late       tezcatlipoca              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60

Stage summaries (runs-weighted):
  early      cells=48  win= 85%  statusEng= 28%  dotFrac= 56%  rounds=3.1  util=100%  H=0.99  dom= 61%(refrain)
             win-path: vic=2425 mer=0 cap=27 con=0 def=428
  mid        cells=40  win= 11%  statusEng= 16%  dotFrac= 48%  rounds=4.0  util=100%  H=1.00  dom= 69%(refrain)
             win-path: vic=214 mer=0 cap=38 con=0 def=2148
  late       cells=48  win=  0%  statusEng= 13%  dotFrac= 41%  rounds=3.5  util=100%  H=1.00  dom= 81%(mounting-case)
             win-path: vic=0 mer=0 cap=0 con=0 def=2880
  impossible cells=8   win=  0%  statusEng= 14%  dotFrac= 41%  rounds=5.1  util=100%  H=1.00  dom= 79%(mounting-case)
             win-path: vic=0 mer=0 cap=0 con=0 def=480

Card coverage: 55/71 eligible cards exercised (dead-card rate  23%)
  never played: bone-orchard, bootstrap-loop, fated-course, heart-of-the-matter, irresistible-grace, measured-answer, mirror-of-longing, nettle-cloak, pact-of-akrasia, peroratio-interrupta, practiced-cadence, prophecy-fulfilled, quagmire-of-doubt, the-adamant-wall, the-tithe, venom-and-vein

Per-card usage (all cells):
(free%/paid% = share of plays per line; fizz% = fizzled attempts / (plays+fizzles);
 unpl% = hand entries discarded un-played at phase end / (plays+unplayed);
 hpF/hpP = HP swing (immediate + projected DoT) attributed to the FREE/PAID line)
  card                         plays bottom   top statusLands discards  free%  paid%  fizz%  unpl%     hpF     hpP
  half-step                    24472   8013 16459           0        0    67%    33%     0%     0%       0   36428
  slippery-slope               13535   5721  7814        5721        0    58%    42%     0%     0%   62973  355320
  brief-candle                 11920   5101  6819        5101        0    57%    43%     0%     0%       0  291440
  refrain                      11036   5240  5796        5240        0    53%    47%     0%     0%       0  717248
  second-thoughts               8619   1903  6716           0        0    78%    22%     8%     0%       0   14539
  captive-audience              6947   1837  5110           0        0    74%    26%     0%     0%       0       0
  opening-statement             6878   2373  4505        2373        0    65%    35%     0%     0%       0  142703
  the-olive-branch              6501   2447  4054           0        0    62%    38%     0%     0%       0   29647
  glimpse                       6232   2597  3635        2597        0    58%    42%     0%     0%       0  156600
  signs-and-portents            5878   1387  4491           0        0    76%    24%     0%     0%       0   12344
  zenos-half-step               5710   2160  3550           0        0    62%    38%     0%     0%       0   18941
  disarming-smile               5647   2028  3619        2028        0    64%    36%     0%     0%       0    8933
  straw-mans-jab                5588   1850  3738        1850        0    67%    33%     0%     0%   22783  141624
  ex-nihilo                     4775    682  4093           0        0    86%    14%     1%     0%       0     398
  delphic-ambiguity             4591    588  4003           0        0    87%    13%     8%     0%    5260    8937
  resonant-chamber              4409   1120  3289           0        0    75%    25%     0%     0%       0       0
  winnowing                     4398    604  3794           0        0    86%    14%     6%     0%    4438   22481
  suppurating-curse             4196   1408  2788           0        0    66%    34%     0%     0%       0       0
  red-herring                   3824   1926  1898        1926        0    50%    50%     0%     0%       0   10091
  mirror-of-guilt               3729    747  2982           0        0    80%    20%     1%     0%       0       0
  exordium                      3563   1722  1841        1722        0    52%    48%     0%     0%       0   79376
  sketch-of-a-thought           3530   1680  1850        1680        0    52%    48%     0%     0%       0   26770
  currys-conversion             3282    440  2842           0        0    87%    13%     9%     0%       0    1107
  ouroboros                     3261    734  2527         334        0    77%    23%     4%     0%       0   62892
  resonance-detonation          3219    506  2713          11        0    84%    16%     5%     0%   11272   63560
  brace-for-impact              3000    976  2024           0        0    67%    33%     0%     0%       0    1401
  crumbling-resolve             2910    243  2667           0        0    92%     8%     0%     0%       0       0
  circular-reasoning            2744    338  2406           0        0    88%    12%     9%     0%       0    4544
  the-oracles-eye               2510    478  2032           0        0    81%    19%     0%     0%       0       0
  sweet-poison                  2282   1146  1136        1146        0    50%    50%     0%     0%   15740   56442
  a-sweeter-poison              2191   1161  1030           0        0    47%    53%     0%     0%       0   13755
  tu-quoque                     2157    653  1504           0        0    70%    30%     1%     0%       0     304
  cassandras-burden             2112    949  1163         949        0    55%    45%     0%     0%       0   93379
  ad-nauseam                    2090    484  1606           0        0    77%    23%     2%     0%       0     287
  against-my-judgment           2086    754  1332           0        0    64%    36%     0%     0%       0    2164
  stuck-in-their-head           1898    507  1391           0        0    73%    27%     0%     0%       0       0
  arrow-paradox                 1884    622  1262         622        0    67%    33%     0%     0%       0    1909
  crown-of-thorns               1834    335  1499           0        0    82%    18%     1%     0%       0       0
  hedgehogs-dilemma             1448    436  1012           0        0    70%    30%     0%     0%       0       0
  fallen-grace                  1312    703   609         703        0    46%    54%     0%     0%       0  126886
  paralysis-of-analysis         1271    187  1084         187        0    85%    15%     0%     0%       0    1312
  memento-mori                  1248    566   682         566        0    55%    45%     0%     0%       0    3027
  undistributed-middle          1184    682   502         682        0    42%    58%     0%     0%       0    7198
  the-overtake                  1128     41  1087           0        0    96%     4%    18%     0%       0   16808
  the-closing-word              1099    249   850           0        0    77%    23%     0%     0%       0    2097
  common-ground                 1085    584   501         584        0    46%    54%     0%     0%       0    6819
  mounting-case                 1076    469   607         469        0    56%    44%     0%     0%       0   22350
  the-reaping                   1055     42  1013           0        0    96%     4%     0%     0%    3949     189
  the-gleaners-due              1012    144   868           0        0    86%    14%    17%     0%       0    3423
  entropy-tax                    848    316   532           0        0    63%    37%     0%     0%       0       0
  festering-argument             848    247   601           0        0    71%    29%     0%     0%    8386    3212
  self-flagellant                845    141   704           0        0    83%    17%     0%     0%    5565   11937
  soft-word                      835    181   654           0        0    78%    22%     0%     0%       0    1531
  anvil-of-form                  710    219   491           0        0    69%    31%     0%     0%       0       0
  achilles-and-the-tortoise      655    171   484           0        0    74%    26%     0%     0%       0       0
