
> axiomancer-mechanics@0.37.0 combat-playtest
> ts-node src/CLI/combat-playtest.cli.ts --stage=all --policy=all --runs=60 --seed=2 --cards --sandbox=roles-harvest


Hazard combat playtest — stages=[early, mid, late, impossible] policies=[greedy, blind, dot-weaver, control-lock, aggro-brute, turtle, chaos, mercy-seeker] deck=policy-pick runs=60 seed=2
Sandbox set applied: roles-harvest (2 cards, 0 overrides)

Hazard combat playtest matrix
(win = enemy HP→0 or befriend-spare; V/M/D/R = victory/mercy/defeat/retreat;
 statusEng + dotFrac are the doctrine witnesses: status play is the efficient path;
  late       tezcatlipoca              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60

Stage summaries (runs-weighted):
  early      cells=48  win= 69%  statusEng= 26%  dotFrac= 59%  rounds=3.8  util=100%  H=0.98  dom= 98%(straw-mans-jab)
             win-path: vic=1956 mer=0 cap=24 con=0 def=900
  mid        cells=40  win= 19%  statusEng= 19%  dotFrac= 48%  rounds=4.3  util=100%  H=0.99  dom= 90%(cassandras-burden)
             win-path: vic=449 mer=0 cap=8 con=0 def=1943
  late       cells=48  win=  0%  statusEng= 16%  dotFrac= 47%  rounds=3.3  util=100%  H=0.99  dom=100%(slippery-slope)
             win-path: vic=0 mer=0 cap=0 con=0 def=2880
  impossible cells=8   win=  0%  statusEng= 18%  dotFrac= 47%  rounds=5.1  util=100%  H=0.99  dom=100%(slippery-slope)
             win-path: vic=0 mer=0 cap=0 con=0 def=480

Card coverage: 48/72 eligible cards exercised (dead-card rate  33%)
  never played: achilles-and-the-tortoise, anvil-of-form, bone-orchard, bootstrap-loop, common-ground, crumbling-resolve, fated-course, hedgehogs-dilemma, memento-mori, pact-of-akrasia, prophecy-fulfilled, resonance-detonation, seedcorn-sacrifice, soft-word, stuck-in-their-head, suppurating-curse, the-closing-word, the-gleaners-due, the-overtake, the-reaping, the-tithe, tu-quoque, venom-and-vein, winnowing

Per-card usage (all cells):
(free%/paid% = share of plays per line; fizz% = fizzled attempts / (plays+fizzles);
 unpl% = hand entries discarded un-played at phase end / (plays+unplayed);
 hpF/hpP = HP swing (immediate + projected DoT) attributed to the FREE/PAID line)
  card                         plays bottom   top statusLands discards  free%  paid%  fizz%  unpl%     hpF     hpP
  brace-for-impact             18266   6016 12250           0        0    67%    33%     0%     0%       0   38965
  straw-mans-jab               16891   5165 11726        5165        0    69%    31%     0%     0%   50725  363814
  signs-and-portents           15911   3735 12176           0        0    77%    23%     0%     0%       0    4442
  sketch-of-a-thought          15531   7717  7814        7717        0    50%    50%     0%     0%       0  257732
  slippery-slope               15276   6198  9078        6198        0    59%    41%     0%     0%   77063  305762
  half-step                    14341   4492  9849           5        0    69%    31%     0%     0%       0    5575
  nettle-cloak                 12507   4404  8103        4404        0    65%    35%     0%     0%       0  116857
  festering-argument           10301   3127  7174           0        0    70%    30%     0%     0%   37893   17969
  cassandras-burden             7853   3655  4198        3655        0    53%    47%     0%     0%       0  269004
  glimpse                       7133   3033  4100        3033        0    57%    43%     0%     0%       0  224846
  practiced-cadence             5790   1550  4240           0        0    73%    27%     0%     0%       0       0
  ouroboros                     5252   1393  3859         741        0    73%    27%     2%     0%       0  155935
  circular-reasoning            5052   1581  3471           0        0    69%    31%     8%     0%       0   21981
  delphic-ambiguity             5019    485  4534           0        0    90%    10%     8%     0%    8906   16915
  second-thoughts               4488   1387  3101           0        0    69%    31%     8%     0%       0   10284
  crown-of-thorns               4261    835  3426           0        0    80%    20%     0%     0%       0       0
  the-adamant-wall              4227   1532  2695           0        0    64%    36%     0%     0%       0     506
  mirror-of-guilt               4023   1090  2933           0        0    73%    27%     0%     0%       0       0
  measured-answer               4003   1307  2696           0        0    67%    33%     0%     0%       0    1569
  the-olive-branch              3713   1741  1972         118        0    53%    47%     0%     0%       0    6784
  red-herring                   3616   2136  1480        2136        0    41%    59%     0%     0%       0   10410
  refrain                       3172   1721  1451        1721        0    46%    54%     0%     0%       0   91757
  brief-candle                  2925     50  2875          50        0    98%     2%     0%     0%       0    4407
  undistributed-middle          2825   1256  1569        1256        0    56%    44%     0%     0%       0    4534
  captive-audience              2673    456  2217           0        0    83%    17%     0%     0%       0       0
  heart-of-the-matter           2407    914  1493           0        0    62%    38%     0%     0%       0    5605
  opening-statement             2368   1025  1343        1025        0    57%    43%     0%     0%       0  109520
  mounting-case                 2121   1063  1058        1063        0    50%    50%     0%     0%       0  116182
  ex-nihilo                     2114    585  1529           0        0    72%    28%     0%     0%       0    1116
  ad-nauseam                    2094    522  1572           3        0    75%    25%     6%     0%       0     988
  against-my-judgment           2061    381  1680           0        0    82%    18%     0%     0%       0     757
  sweet-poison                  1895    918   977         918        0    52%    48%     0%     0%   15730   58307
  disarming-smile               1861   1102   759        1102        0    41%    59%     0%     0%       0    1601
  quagmire-of-doubt             1767    816   951           0        0    54%    46%     0%     0%       0       0
  the-oracles-eye               1153    122  1031           0        0    89%    11%     0%     0%       0       0
  currys-conversion             1137    109  1028           0        0    90%    10%    22%     0%       0      19
  paralysis-of-analysis          979     66   913          66        0    93%     7%     0%     0%       0    1330
  peroratio-interrupta           976    236   740           0        0    76%    24%     0%     0%    5766   18468
  fallen-grace                   960    635   325         635        0    34%    66%     0%     0%       0  123590
  resonant-chamber               889    166   723           0        0    81%    19%     0%     0%       0       0
  zenos-half-step                887    439   448           0        0    51%    49%     0%     0%       0     828
  mirror-of-longing              862    169   693           0        0    80%    20%     0%     0%       0       0
  irresistible-grace             817    206   611           0        0    75%    25%     0%     0%       0       0
  the-long-ledger                805    218   587           0        0    73%    27%    20%     0%       0    9902
  arrow-paradox                  764    219   545         219        0    71%    29%     0%     0%       0     350
  self-flagellant                753    270   483           0        0    64%    36%     0%     0%    1162   10295
  entropy-tax                    747    128   619           0        0    83%    17%     5%     0%       0       0
  exordium                       469    248   221         248        0    47%    53%     0%     0%       0    6905
